song_id,歌名,别名,作者,来源,本家,收录方式,更新时间,真实作者
120101,Divergence,,Nego_tiator,Paradigm: Reboot,,,2023/8/18,
120102,Pantomime,,Halv,Paradigm: Reboot,Paradigm: Reboot,,2023/8/18,
120103,Artificial Existence,,Jun kuroda,Paradigm: Reboot,Paradigm: Reboot,,2023/9/28,
120104,felys -final remix-,,onoken,Paradigm: Reboot,,,2023/9/28,
120105,TOT,,seatrus,Paradigm: Reboot,Paradigm: Reboot,,2023/10/27,
120106,Fracture Temporelle,,黒皇帝,Paradigm: Reboot,,,2023/11/10,
120107,Unpredictable Nascent Invasion,,硝酸生菜,Paradigm: Reboot,Paradigm: Reboot,,2023/11/24,
120108,RE; Boot,,溝口ゆうま feat. 柚木つばめ,Paradigm: Reboot,Paradigm: Reboot,,2023/12/8,"['溝口ゆうま', '柚木つばめ']"
120109,Midnight Fairy Tale,,しーけー,Paradigm: Reboot,Paradigm: Reboot,,2023/12/22,
120110,カラッポ・ノンフィクション,,Ino(chronoize) feat. 柳瀬マサキ,Paradigm: Reboot,,,2024/1/12,"['Ino(chronoize)', '柳瀬マサキ']"
120111,月下桜天國,,Zuxin with Utsuro,Paradigm: Reboot,,,2024/2/9,"['Zuxin', 'Utsuro']"
120112,庚子桜天國,,IanMirror aka Utsuro,Paradigm: Reboot,,,2024/2/9,"['IanMirror', 'Utsuro']"
120113,Disintegrate of Eden,,seatrus,Paradigm: Reboot,,,2024/3/25,
120114,Alexandrite,,WAiKURO,Paradigm: Reboot,Arcaea,,2024/3/25,
120115,Disorder,,HyuN feat. YURI,Paradigm: Reboot,,,2024/4/19,"['HyuN', 'YURI']"
120116,Intellectual Breeze,,siromaru,Paradigm: Reboot,,,2024/7/5,
120117,星屑物語,,打打だいず,Paradigm: Reboot,,,2024/7/5,
120118,✧･ﾟ•.sweet dreams+-｡-✧,,kuro,Paradigm: Reboot,Paradigm: Reboot,,2024/12/6,
120119,Synthesis.,,tn-shi,Paradigm: Reboot,,,2025/8/8,
120120,綴リ合ワセノ物語,,TAKU1175 feat. かなたん,Paradigm: Reboot,Paradigm: Reboot,,2025/12/6,"['TAKU1175', 'かなたん']"
120121,Awaken In Ruins,,Supa7onyz,Paradigm: Reboot,Paradigm: Reboot,,2022/12/8,
120122,Chase,,HLXQ,Paradigm: Reboot,Paradigm: Reboot,,2022/12/8,
120123,Press,,VeetaCrush,Paradigm: Reboot,,,2022/12/8,
120124,Restricted Access,,Knighthood,Paradigm: Reboot,Paradigm: Reboot,,2022/12/8,
120125,虚,,Halv,Paradigm: Reboot,,,2022/12/8,
120126,Lucid Trigger,,Liq_mmry,Paradigm: Reboot,,,2022/12/8,
120127,Time's Up,,rareguy,Paradigm: Reboot,Paradigm: Reboot,,2022/12/8,
120128,Verreta,,Se-U-Ra,Paradigm: Reboot,Paradigm: Reboot,,2022/12/8,
120129,Rondo of the 3ND,,Sephid,Paradigm: Reboot,Paradigm: Reboot,,2022/12/8,
120130,Forgotten Asteroid,,seatrus,Paradigm: Reboot,Paradigm: Reboot,,2022/12/8,
120131,FATE FIRE,,Liquart,Paradigm: Reboot,,,2022/12/8,
120132,零號車輛,,seatrus,Paradigm: Reboot,Paradigm: Reboot,,2022/12/8,
120133,爆裂魔法,,Spyro Kong vs. Daison,Paradigm: Reboot,,,2022/12/8,"['Spyro Kong', 'Daison']"
120134,[PRAW],,Knighthood,Paradigm: Reboot,,,2022/12/8,
120135,[NWAD],,Knighthood,Paradigm: Reboot,Paradigm: Reboot,,2022/12/8,
120136,Only One Light,,Tatsh feat. MAYUMI MORINAGA,Paradigm: Reboot,Paradigm: Reboot,,2022/12/8,"['Tatsh', 'MAYUMI MORINAGA']"
120137,静寂に憂う,,Reku Mochizuki feat. せやかて硝酸太郎,Paradigm: Reboot,Paradigm: Reboot,,2023/12/8,"['Reku Mochizuki', 'せやかて硝酸太郎']"
120138,Incineraxion,,Ra vs. SunsetRay,Paradigm: Reboot,Paradigm: Reboot,,2023/12/8,"['Ra', 'SunsetRay']"
120139,Blessed Bleath,,Metalliz,Paradigm: Reboot,Paradigm: Reboot,,2023/12/8,
120140,The Grand F-STAR,,AiSS,Paradigm: Reboot,,,2023/12/8,
120141,Echoes of the Forest,,DJ Noriken,Paradigm: Reboot,Paradigm: Reboot,,2023/12/8,
120142,Cybernetic Vampire,,void (Mournfinale),Paradigm: Reboot,Paradigm: Reboot,,2023/12/8,
120143,Stormy Rage,,打打だいず vs. siromaru,Paradigm: Reboot,Paradigm: Reboot,,2024/7/5,"['打打だいず', 'siromaru']"
120144,verite,,ユアミトス,Paradigm: Reboot,Paradigm: Reboot,,2024/12/6,
120145,Magdalena,,Iris,Paradigm: Reboot,Paradigm: Reboot,,2024/12/6,
120146,Iridescence,,Lidelle,Paradigm: Reboot,Paradigm: Reboot,,2024/12/6,
120147,Downfall,,くるぶっこちゃん,Paradigm: Reboot,Paradigm: Reboot,,2024/12/6,
120148,Awakening of Civilization,,黒魔,Paradigm: Reboot,Paradigm: Reboot,,2024/12/6,
120149,Observatory,,かめりあ,Paradigm: Reboot,Paradigm: Reboot,,2024/12/6,
120150,Abyssgazer,,xi VS Sakuzyo,Paradigm: Reboot,Paradigm: Reboot,,2024/12/14,"['xi', 'Sakuzyo']"
120151,Paradigm la noche,,onoken feat. b,Paradigm: Reboot,Paradigm: Reboot,,2024/12/14,"['onoken', 'b']"
120152,World of Nomads,,litmus*,Paradigm: Reboot,Paradigm: Reboot,,2025/12/6,
120153,Colors After Rain,,Mono. & Reku Mochizuki,Paradigm: Reboot,Paradigm: Reboot,,2025/12/6,"['Mono.', 'Reku Mochizuki']"
120154,(no)scope,,ariiol,Paradigm: Reboot,Paradigm: Reboot,,2025/12/6,
120155,Arc of Harvest,,Yu-dachi,Paradigm: Reboot,Paradigm: Reboot,,2025/12/6,
120156,BAD: VEEDHA,,DJ Raisei,Paradigm: Reboot,Paradigm: Reboot,,2025/12/6,
120157,CRYSTAL MINING,,Salty Salt,Paradigm: Reboot,Paradigm: Reboot,,2025/12/6,
120158,Counter Attack,,MAYA AKAI,Paradigm: Reboot,Paradigm: Reboot,,2025/12/6,"['MAYA', 'I']"
120159,Bisquit Dunq,,owl*tree,Paradigm: Reboot,Paradigm: Reboot,,2025/12/6,
120160,GIGANTO MACHINA,,Supa7onyz vs. Sound piercer,Paradigm: Reboot,Paradigm: Reboot,,2025/12/6,"['Supa7onyz', 'Sound piercer']"
120161,Tequila Sunrise And Planter's Punch,,Nirotiy,Paradigm: Reboot,Paradigm: Reboot,,2022/12/8,
120162,Marsh Winds,,ETIA.,Paradigm: Reboot,Paradigm: Reboot,,2022/12/8,
120163,REDRAVE,,Tatsh & NAOKI feat. Kent Alexander,Paradigm: Reboot,,,2022/12/8,"['Tatsh', 'NAOKI', 'Kent Alexander']"
120164,Indelible Scar,,Noah,Paradigm: Reboot,Paradigm: Reboot,,2022/12/8,
120165,Turning POINT,,Junk,Paradigm: Reboot,Paradigm: Reboot,,2022/12/8,
120166,Protection,,Tatsh feat. みぃ (GET IN THE RING),Paradigm: Reboot,,,2022/12/8,"['Tatsh', 'みぃ (GET IN THE RING)']"
120167,Reversed Zenith,,硝酸生菜,Paradigm: Reboot,Paradigm: Reboot,,2022/12/8,
120168,Secret Maneuvers,,seatrus,Paradigm: Reboot,,,2022/12/8,
120169,OCCHOCO-REST-LESS,,MYUKKE.,Paradigm: Reboot,,,2023/1/15,
120170,SUTTA MONDAY,,MYUKKE.,Paradigm: Reboot,Paradigm: Reboot,,2023/1/15,
120171,Hiyaiya!,,MYUKKE.,Paradigm: Reboot,Paradigm: Reboot,,2023/1/15,
120172,Equality of Equites,,MYUKKE.,Paradigm: Reboot,Paradigm: Reboot,,2023/1/15,
120173,Skyscape,,Plum,Paradigm: Reboot,Rizline,,2023/4/10,
120174,Clock Paradox,,WyvernP,Paradigm: Reboot,Rizline,,2023/4/10,
120175,macro.wav,,dandeless,Paradigm: Reboot,Rizline,,2023/4/10,
120176,Paradial Resonator,,Reku Mochizuki,Paradigm: Reboot,Paradigm: Reboot,,2023/4/10,
120177,#D3D3D3 (Blank Universe),,Supa7onyz,Paradigm: Reboot,Paradigm: Reboot,,2023/6/13,
120178,Rebooted Mind,,Reku Mochizuki,Paradigm: Reboot,Paradigm: Reboot,,2023/6/13,
120179,Yokyuumi,,Knighthood,Paradigm: Reboot,Paradigm: Reboot,,2023/6/13,
120180,Viyella's Melancholy,,Laur,Paradigm: Reboot,Paradigm: Reboot,,2023/6/13,
120181,Mint Choco,,超威蓝猫,Paradigm: Reboot,,,2023/8/7,
120182,Heartpoint,,HyuN feat. 駄々子,Paradigm: Reboot,Paradigm: Reboot,,2023/8/7,"['HyuN', '駄々子']"
120183,Veil of Summer,,Maozon,Paradigm: Reboot,Paradigm: Reboot,,2023/8/7,
120184,夏色の思い出,,Yesod (Rabbit House + litmus* + A. Ki),Paradigm: Reboot,Paradigm: Reboot,,2023/8/7,"['Rabbit House', 'litmus*', 'A. Ki']"
120185,Little Boy,,mmry,Paradigm: Reboot,Dynamix,,2023/9/1,
120186,Invaded,,Spyro Kong,Paradigm: Reboot,Dynamix,,2023/9/1,
120187,Ashes,,Zekk,Paradigm: Reboot,Dynamix,,2023/9/1,
120188,ほしぞらトラベル,,奏音,Paradigm: Reboot,Dynamix,,2023/9/1,
120189,Heart Eyes,,M-O-T-U,Paradigm: Reboot,Dynamix,,2023/12/30,
120190,Last Farewell,,Un vs. らせん,Paradigm: Reboot,Dynamix,,2023/12/30,"['Un', 'らせん']"
120191,Kokytos,,しーけー,Paradigm: Reboot,Dynamix,,2023/12/30,
120192,Hemisphere,,ARForest,Paradigm: Reboot,Dynamix,,2023/12/30,
120193,Rocket Lanterns,,Farhan,Paradigm: Reboot,Dynamix,,2025/9/12,
120194,Love like we're dying,,Arch,Paradigm: Reboot,Dynamix,,2025/9/12,
120195,Libra,,MIssionary vs Mimineko,Paradigm: Reboot,Dynamix,,2025/9/12,"['MIssionary', 'Mimineko']"
120196,soar to Ø,,Aoi,Paradigm: Reboot,Dynamix,,2025/9/12,
120197,炯眼の絶対零度,,polysha,Paradigm: Reboot,Dynamix,,2025/9/12,
120198,devil¿la6ue,,天々まる (prod. U-ske),Paradigm: Reboot,,,2023/12/8,"['天々まる', 'U-ske']"
120199,天Q.,,天々まる (prod. Ponchi♪),Paradigm: Reboot,,,2023/12/8,"['天々まる', 'Ponchi♪']"
120200,席替えやったー！,,天々まる (prod. 立秋),Paradigm: Reboot,,,2023/12/8,"['天々まる', '立秋']"
120201,Knight Rider,,USAO,Paradigm: Reboot,WACCA,,2024/2/9,
120202,猫娘,,かねこちはる,Paradigm: Reboot,WACCA,,2024/2/9,
120203,ARTEMiS,,BlackY,Paradigm: Reboot,WACCA,,2024/2/9,
120204,天使光輪,,REDALiCE & cosMo@暴走P,Paradigm: Reboot,WACCA,,2024/2/9,"['REDALiCE', 'cosMo@暴走P']"
120205,EPHMR,,aran,Paradigm: Reboot,WACCA,,2024/2/9,
120206,Chariot,,USAO,Paradigm: Reboot,WACCA,,2024/2/9,
120207,Dimension Hacker,,Kobaryo,Paradigm: Reboot,WACCA,,2024/2/9,
120208,クリムゾン帝王,,REDALiCE,Paradigm: Reboot,WACCA,,2024/2/9,
120209,ADAM,,P*Light,Paradigm: Reboot,WACCA,,2025/3/14,
120210,DUAL BREAKER XX,,Srav3R vs Getty,Paradigm: Reboot,WACCA,,2025/3/14,"['Srav3R', 'Getty']"
120211,DANGEROOOOUS JUNGLE,,Laur,Paradigm: Reboot,WACCA,,2025/3/14,
120212,Silentphobia,,t+pazolite VS 削除,Paradigm: Reboot,WACCA,,2025/3/14,"['t+pazolite', '削除']"
120213,緋星,,モリモリあつし,Paradigm: Reboot,,,2024/3/9,
120214,胡蝶乃舞,,Srav3R,Paradigm: Reboot,Paradigm: Reboot,,2024/3/9,
120215,Kakuriyo,,polysha,Paradigm: Reboot,Paradigm: Reboot,,2024/3/9,
120216,桜花怨雷,,溝口ゆうま feat. 大瀬良あい,Paradigm: Reboot,Paradigm: Reboot,,2024/3/9,"['溝口ゆうま', '大瀬良あい']"
120217,Luminescence,,米虾Fomiki & 初云CLoudie,Paradigm: Reboot,Phigros,,2024/4/5,"['米虾Fomiki', '初云CLoudie']"
120218,Retribution,,nm-y & Kry.exe,Paradigm: Reboot,Phigros,,2024/4/5,"['nm-y', 'Kry.exe']"
120219,"DESTRUCTION 3,2,1",,Normal1zer vs. Broken Nerdz,Paradigm: Reboot,Phigros,,2024/4/5,"['Normal1zer', 'Broken Nerdz']"
120220,Distorted Fate,,Sakuzyo,Paradigm: Reboot,Phigros,,2024/4/5,
120221,When the rain,,void (Mournfinale),Paradigm: Reboot,,,2024/5/1,
120222,Act Beloved,,void (Mournfinale) feat. Salita,Paradigm: Reboot,,,2024/5/1,"['void (Mournfinale)', 'Salita']"
120223,Name of Oath,,void (Mournfinale) feat. コシキミヤ（GT. えば）,Paradigm: Reboot,,,2024/5/1,"['void (Mournfinale)', 'コシキミヤ', 'えば']"
120224,Never Escape,,void (Mournfinale) feat. Gt.HAKKYOU-KUN,Paradigm: Reboot,,,2024/5/1,"['void (Mournfinale)', 'HAKKYOU-KUN']"
120225,Gloomy Flash (feat.mami),,Zekk & poplavor,Paradigm: Reboot,,,2024/6/9,"['Zekk', 'poplavor']"
120226,幽霊 (feat. カミるれ),,VOLTA,Paradigm: Reboot,,,2024/6/9,
120227,fatalist,,rejection ft. AZK,Paradigm: Reboot,,,2024/6/9,"['rejection', 'AZK']"
120228,Complex Mind,,YUKIYANAGI,Paradigm: Reboot,,,2024/6/9,
120229,One Step Closer,,Mameyudoufu × 藍月なくる,Paradigm: Reboot,,,2024/6/9,"['Mameyudoufu', '藍月なくる']"
120230,Flamenco House,,lapix,Paradigm: Reboot,,,2024/6/9,
120231,Signal (feat. Such),,rejection,Paradigm: Reboot,,,2024/6/9,
120232,Mr.Midnight,,AXURA ft. PANXI,Paradigm: Reboot,,,2024/6/9,"['AXURA', 'PANXI']"
120233,ぽちっとりせっと (feat. 中村さんそ),,KOUKIISH & YUKIYANAGI,Paradigm: Reboot,,,2025/6/6,"['KOUKIISH', 'YUKIYANAGI']"
120234,シャーデンフロイデ,,poplavor × PANXI,Paradigm: Reboot,,,2025/6/6,"['poplavor', 'PANXI']"
120235,ルナティッククレイジー feat. PANXI,,lapix & Zekk,Paradigm: Reboot,,,2025/6/6,"['lapix', 'Zekk']"
120236,DAWN,,Mylta,Paradigm: Reboot,,,2025/6/6,
120237,SHIFT (·ω·),,Blacklolita,Paradigm: Reboot,,,2025/6/6,
120238,Sweet Dream (feat. 奈良ひより),,Mysteka,Paradigm: Reboot,,,2025/6/6,
120239,Find my dream,,rejection & Mameyudoufu × 棗いつき,Paradigm: Reboot,,,2025/6/6,"['rejection', 'Mameyudoufu', '棗いつき']"
120240,Astronomical Optical Interferometry,,poplavor & Zekk,Paradigm: Reboot,,,2025/6/6,"['poplavor', 'Zekk']"
120241,マリオネット feat. 梓川,,lapix,Paradigm: Reboot,,,2025/6/6,
120242,CLOUDBUSTER,,Skybreak,Paradigm: Reboot,,,2025/6/6,
120243,Song for Sprites,,Sta,Paradigm: Reboot,Lanota,,2024/7/25,
120244,Protoflicker,,Silentroom,Paradigm: Reboot,Lanota,,2024/7/25,
120245,Frey's Philosophy,,Powerless,Paradigm: Reboot,Lanota,,2024/7/25,
120246,Stasis,,Maozon,Paradigm: Reboot,Lanota,,2024/7/25,
120247,Androgynos,,WAiKURO,Paradigm: Reboot,Lanota,,2024/8/9,
120248,Rainmaker,,kamome sano,Paradigm: Reboot,Lanota,,2024/8/9,
120249,cyanine,,jioyi,Paradigm: Reboot,Lanota,,2024/8/9,
120250,Wolves Standing Towards Enemies,,かめりあ(EDP),Paradigm: Reboot,Lanota,,2024/8/9,
120251,Infomorph,,ETIA. feat. Jenga,Paradigm: Reboot,,,2024/8/23,"['ETIA.', 'Jenga']"
120252,Final Farewell,,TAG,Paradigm: Reboot,Paradigm: Reboot,,2024/8/23,
120253,Zephyrs,,Frums,Paradigm: Reboot,,,2024/8/23,
120254,Meteorite Lotus,,wa.,Paradigm: Reboot,Paradigm: Reboot,,2024/8/23,
120255,The Promised Land,,Iris feat. LynH,Paradigm: Reboot,Rotaeno,,2024/10/1,"['Iris', 'LynH']"
120256,Looking for Stella,,Junk,Paradigm: Reboot,Rotaeno,,2024/10/1,
120257,Secret Illumination,,Yooh,Paradigm: Reboot,Rotaeno,,2024/10/1,
120258,翠杜,,隣の庭は青い(庭師+Aoi),Paradigm: Reboot,Rotaeno,,2024/10/1,"['庭師', 'Aoi']"
120259,無彩色のディストピア,,HyuN feat.ウォルピスカーター,Paradigm: Reboot,Rotaeno,,2024/10/1,"['HyuN', 'ウォルピスカーター']"
120260,Heaven's Cage,,ETIA.,Paradigm: Reboot,Rotaeno,,2024/10/1,
120261,Spinel,,ぺのれり,Paradigm: Reboot,Rotaeno,,2024/10/1,
120262,GALACTIC WARZONE,,Akira Complex,Paradigm: Reboot,Rotaeno,,2024/10/1,
120263,Blue Sphere,,satella,Paradigm: Reboot,Paradigm: Reboot,,2024/11/8,
120264,Astral Injection,,Xacla,Paradigm: Reboot,Paradigm: Reboot,,2024/11/8,
120265,Radial Raylights,,aran,Paradigm: Reboot,Paradigm: Reboot,,2024/11/8,
120266,grandnebula,,Aoi,Paradigm: Reboot,Paradigm: Reboot,,2024/11/8,
120267,Wilt,,VerseQuence (MJQ·Eri),Paradigm: Reboot,VOEZ,,2024/12/27,
120268,kimi to mita sora no uta,,TAKU1175+菊池亮太,Paradigm: Reboot,VOEZ,,2024/12/27,"['TAKU1175', '菊池亮太']"
120269,Platinum,,Jioyi,Paradigm: Reboot,VOEZ,,2024/12/27,
120270,PrayStation,,Ras,Paradigm: Reboot,VOEZ,,2024/12/27,
120271,Noël,,モリモリあつし vs. uma,Paradigm: Reboot,VOEZ,,2024/12/27,"['モリモリあつし', 'uma']"
120272,Kokoro,,Euchaeta,Paradigm: Reboot,VOEZ,,2025/1/17,
120273,Flame Dark,,KIVΛ,Paradigm: Reboot,VOEZ,,2025/1/17,
120274,Tougenkyou,,MYTK,Paradigm: Reboot,VOEZ,,2025/1/17,
120275,Time Phase Pt.1,,Ayatsugu_Otowa,Paradigm: Reboot,VOEZ,,2025/1/17,
120276,Owari to Hajimari no Oto,,梅干茶漬け,Paradigm: Reboot,VOEZ,,2025/1/17,
120277,The Whole Rest,,KIVΛ,Paradigm: Reboot,Cytus II,,2024/12/27,
120278,New Quest,,3R2,Paradigm: Reboot,Cytus II,,2024/12/27,
120279,Prayers for the Colourless,,Supa7onyz vs. SIHanatsuka,Paradigm: Reboot,Paradigm: Reboot,,2024/12/27,"['Supa7onyz', 'SIHanatsuka']"
120280,Maboroshi,,かめりあ(EDP),Paradigm: Reboot,Cytus II,,2024/12/27,
120281,Hydra,,James Landino × Akira Complex,Paradigm: Reboot,Cytus II,,2024/12/27,"['James Landino', 'Akira Complex']"
120282,漂流,,THE SxPLAY & KIVΛ,Paradigm: Reboot,Cytus II,,2025/1/17,"['THE SxPLAY', 'KIVΛ']"
120283,I can avoid it.#φωφ,,Feryquitous,Paradigm: Reboot,Cytus II,,2025/1/17,
120284,Chrome VOX,,t+pazolite,Paradigm: Reboot,Cytus II,,2025/1/17,
120285,Alexandrite,,onoken,Paradigm: Reboot,Cytus II,,2025/1/17,
120286,Incyde,,YbeLL,Paradigm: Reboot,Cytus II,,2025/1/17,
120287,夜桜舞う時から,,S9ryne feat. 幽舞越山+祈Inory,Paradigm: Reboot,MUSYNC,,2025/2/28,"['S9ryne', '幽舞越山', '祈Inory']"
120288,Untrodden Morn,,Silentroom,Paradigm: Reboot,MUSYNC,,2025/2/28,
120289,The Mountain Eater,,Paul Bazooka,Paradigm: Reboot,MUSYNC,,2025/2/28,
120290,Artificial Intelligence,,Street,Paradigm: Reboot,MUSYNC,,2025/2/28,
120291,C-U-NRG,,Halv,Paradigm: Reboot,Paradigm: Reboot,,2025/4/1,
120292,HYSTERIA,,Yuta Imai,Paradigm: Reboot,Paradigm: Reboot,,2025/4/1,
120293,Mystical Observer,,DJ Myosuke,Paradigm: Reboot,Paradigm: Reboot,,2025/4/1,
120294,ma[χ]zo,,t+pazolite,Paradigm: Reboot,Paradigm: Reboot,,2025/4/1,
120295,神話,,Pica & M2U,Paradigm: Reboot,OverRapid,,2025/4/18,"['Pica', 'M2U']"
120296,Starchild,,yusi.,Paradigm: Reboot,OverRapid,,2025/4/18,
120297,Metheus,,ARForest,Paradigm: Reboot,OverRapid,,2025/4/18,
120298,The King's Return,,Zekk,Paradigm: Reboot,OverRapid,,2025/4/18,
120299,Overflow,,effe,Paradigm: Reboot,Paradigm: Reboot,,2025/5/1,
120300,sacred sacrifices,,ak+q,Paradigm: Reboot,Paradigm: Reboot,,2025/5/1,
120301,GALDЯ,,Nego_tiator,Paradigm: Reboot,Paradigm: Reboot,,2025/5/1,
120302,sense of wonder,,Yu_Asahina,Paradigm: Reboot,Paradigm: Reboot,,2025/5/1,
120303,Shuffle Paradise 99,,SO87,Paradigm: Reboot,MUSIC DIVER,,2025/5/16,
120304,MUSIC DIVE!!,,レイラ(cv.加隈亜衣) with MASAKI(ZUNTATA),Paradigm: Reboot,MUSIC DIVER,,2025/5/16,"['MASAKI(ZUNTATA)', '加隈亜衣']"
120305,Hells Gate,,Juggernaut.,Paradigm: Reboot,MUSIC DIVER,,2025/5/16,
120306,Dark Falchion,,MASAKI(ZUNTATA),Paradigm: Reboot,MUSIC DIVER,,2025/5/16,
120307,RESISTANCE,,Yo-SK,Paradigm: Reboot,TAKUMI³,,2025/7/11,
120308,Finixtahv,,"Link""0",Paradigm: Reboot,TAKUMI³,,2025/7/11,
120309,OMG,,Dopam!ne vs zEnsEn,Paradigm: Reboot,TAKUMI³,,2025/7/11,"['Dopam!ne', 'zEnsEn']"
120310,Traxxendenza,,CS4W,Paradigm: Reboot,TAKUMI³,,2025/7/11,
120311,Intoxicated Dance,,影虎。,Paradigm: Reboot,SHINOBI SLASH,,2025/7/11,
120312,鵺,,仇,Paradigm: Reboot,SHINOBI SLASH,,2025/7/11,
120313,明鏡烈火,,M-UE vs Reku Mochizuki,Paradigm: Reboot,SHINOBI SLASH,,2025/7/11,"['M-UE', 'Reku Mochizuki']"
120314,SLASH,,Yuta Imai,Paradigm: Reboot,SHINOBI SLASH,,2025/7/11,
120315,Memory of Azure,,tsuki,Paradigm: Reboot,Liminality,,2025/7/11,
120316,INITIALIZE,,RhukiA,Paradigm: Reboot,Liminality,,2025/7/11,
120317,Respawn,,Hidra-Xjeil,Paradigm: Reboot,Liminality,,2025/7/11,
120318,Shinovazal,,！すでのな vs Ninja Never DieS!,Paradigm: Reboot,Liminality,,2025/7/11,"['！すでのな', 'Ninja Never DieS!']"
120319,Wheel of 4 Tune,,Castanea (kuro+seatrus+D-D-Dice+Halv),Paradigm: Reboot,TAKUMI³ x SHINOBI SLASH x Liminality x Paradigm: Reboot,,2025/7/11,"['kuro', 'seatrus', 'D-D-Dice', 'Halv']"
120320,Antler,,Juggernaut.,Paradigm: Reboot,,,2025/8/22,
120321,Diva,,Juggernaut.,Paradigm: Reboot,,,2025/8/22,
120322,Rebellion,,Juggernaut.,Paradigm: Reboot,,,2025/8/22,
120323,Spirit of the Monarch,,Juggernaut.,Paradigm: Reboot,Paradigm: Reboot,,2025/8/22,
120324,Take On The H.E.A.T!!!,,Supa7onyz,Paradigm: Reboot,Paradigm: Reboot,,2025/10/5,
120325,Field Transistor Effect,,Sephid,Paradigm: Reboot,Paradigm: Reboot,,2025/10/5,
120326,Argonovice,,Knighthood,Paradigm: Reboot,Paradigm: Reboot,,2025/10/5,
120327,ANOVA,,cybermiso,Paradigm: Reboot,Paradigm: Reboot,,2025/10/5,
120328,LABYRINTHOX,,BlackYooh vs. siromaru,Paradigm: Reboot,Paradigm: Reboot,,2025/10/5,"['BlackYooh', 'siromaru']"
120329,GRANDLUX::OBLIVIO,,DRIVE.,Paradigm: Reboot,Paradigm: Reboot,,2025/10/11,
120330,『PIXEL OVERFLØW』,,AisE & zsry,Paradigm: Reboot,Paradigm: Reboot,,2025/10/11,"['AisE', 'zsry']"
120331,Memorial Time Capsule,,yuudo,Paradigm: Reboot,Paradigm: Reboot,,2025/10/11,
120332,Mermaid in binary,,みーに feat. はらもりよしな,Paradigm: Reboot,Paradigm: Reboot,,2025/10/11,"['みーに', 'はらもりよしな']"
120333,残響404号DDD線,,Nyan.PLANET (TAKIO + 羽鳥玲),Paradigm: Reboot,Paradigm: Reboot,,2025/10/11,"['TAKIO', '羽鳥玲']"
120334,キオク回路,,ShiBa,Paradigm: Reboot,Paradigm: Reboot,,2025/10/11,
120335,归零,,KAIRCI × Aletta,Paradigm: Reboot,Paradigm: Reboot,,2025/10/11,"['KAIRCI', 'Aletta']"
120336,Install me,,CHRYSAD,Paradigm: Reboot,Paradigm: Reboot,,2025/10/11,
120337,だってerror,,Alice. feat. 記憶に残る,Paradigm: Reboot,Paradigm: Reboot,,2025/10/11,"['Alice.', '記憶に残る']"
120338,Inverted Paradise,,Essbee,Paradigm: Reboot,Paradigm: Reboot,,2025/10/11,
120339,Dream Away feat. Yukacco,,DJ Noriken & DJ Genki,Paradigm: Reboot,,,2025/11/7,"['DJ Noriken', 'DJ Genki']"
120340,ALiVE,,REDALiCE,Paradigm: Reboot,,,2025/11/7,
120341,Blackbird,,Kobaryo,Paradigm: Reboot,,,2025/11/7,
120342,So Close,,USAO,Paradigm: Reboot,Paradigm: Reboot,,2025/11/7,
120343,Ultimate Hyper Lv.100,,DJ Genki,Paradigm: Reboot,Paradigm: Reboot,,2025/11/7,
120344,ブルーモーメント (feat. 松永依織),,Getty,Paradigm: Reboot,,,2025/11/7,
120345,Strange Bar,,Laur,Paradigm: Reboot,,,2025/11/7,
120346,Big Daddy,,USAO,Paradigm: Reboot,,,2025/11/7,
120347,LUMINOUS★BULLET,,P*Light & Kobaryo,Paradigm: Reboot,Paradigm: Reboot,,2025/11/7,"['P*Light', 'Kobaryo']"
120348,W.E.I.R.D. (WARNING: Extremely Insane Rave Detected!!!!!),,Normal1zer vs. DJ Noriken,Paradigm: Reboot,Paradigm: Reboot,,2025/11/7,"['Normal1zer', 'DJ Noriken']"
120349,GAMEBOY,,Silentroom,Paradigm: Reboot,,,2025/12/6,
120350,NULCTRL,,Silentroom,Paradigm: Reboot,,,2025/12/6,
120351,9876734123,,Silentroom,Paradigm: Reboot,,,2025/12/6,
120352,Tomoshibi,,Silentroom,Paradigm: Reboot,Paradigm: Reboot,,2025/12/6,
120353,Nhelv,,Silentroom,Paradigm: Reboot,,,2025/12/6,
120354,"fallin' fallin' (prod. INFX, Ella Jung, Limpid)",,kradness,Paradigm: Reboot,KALPA,,2025/12/25,
120355,Re：birth,,ああああ,Paradigm: Reboot,KALPA,,2025/12/25,
120356,Flutter Echo,,Cansol,Paradigm: Reboot,KALPA,,2025/12/25,
120357,Twilight Concerto,,Scarlette,Paradigm: Reboot,KALPA,,2025/12/25,
120358,L.Y.N.N.,,Scarlette,Paradigm: Reboot,KALPA,,2025/12/25,
120359,MilK (InaoriNostalgicRemix),,モリモリあつし Remixed by Inaori,Paradigm: Reboot,,,2025/12/25,"['モリモリあつし', 'Inaori']"
120360,MilK (GRG REMIX),,モリモリあつし Remixed by ガリガリさむし feat. 小城夜みるく,Paradigm: Reboot,,,2025/12/25,"['モリモリあつし', 'ガリガリさむし', '小城夜みるく']"
120361,MilK (Zekk Remix),,モリモリあつし Remixed by Zekk,Paradigm: Reboot,,,2025/12/25,"['モリモリあつし', 'Zekk']"
